source_report,report_date,commodity,variety,organic,market_location,district,package,grade,size_description,low_price,high_price,mostly_low,mostly_high,demand,market_tone,supply_tone,commodity_comments
IX_FV110,04/14/2025,Honeydews,N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,2/3 cartons,N/A,6s,8,10.95,8,10,MODERATE,Slightly Lower,,Wide range in quality.
IX_FV110,04/14/2025,Watermelons,RED FLESH SEEDLESS TYPE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,24 inch bins,N/A,approx 60 count,189,217,196.00,203.00,MODERATE,"Miniature and approximately 35 count about steady, others slightly lower.",,Extra services included. Wide range in quality and condition.
IX_FV110,04/14/2025,Watermelons,RED FLESH SEEDLESS TYPE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,cartons,N/A,4s,22,26,23,24,MODERATE,"Miniature and approximately 35 count about steady, others slightly lower.",,Extra services included. Wide range in quality and condition.
IX_FV110,04/14/2025,Watermelons,RED FLESH SEEDLESS TYPE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,cartons,N/A,5s,22,26,23,24,MODERATE,"Miniature and approximately 35 count about steady, others slightly lower.",,Extra services included. Wide range in quality and condition.
IX_FV110,04/14/2025,Watermelons,RED FLESH SEEDLESS MINIATURE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,cartons,N/A,11s,8,10.95,8,10,MODERATE,"Miniature and approximately 35 count about steady, others slightly lower.",,Extra services included. Wide range in quality and condition.
IX_FV110,04/14/2025,Watermelons,RED FLESH SEEDLESS MINIATURE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,cartons,N/A,6s,15,16.95,15,16,MODERATE,"Miniature and approximately 35 count about steady, others slightly lower.",,Extra services included. Wide range in quality and condition.
IX_FV110,04/14/2025,Watermelons,RED FLESH SEEDLESS MINIATURE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,cartons,N/A,8s,15,16.95,15,16,MODERATE,"Miniature and approximately 35 count about steady, others slightly lower.",,Extra services included. Wide range in quality and condition.
IX_FV110,04/14/2025,Watermelons,RED FLESH SEEDLESS MINIATURE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,cartons,N/A,9s,10,12.95,10,12,MODERATE,"Miniature and approximately 35 count about steady, others slightly lower.",,Extra services included. Wide range in quality and condition.
IX_FV110,04/14/2025,Watermelons,RED FLESH SEEDLESS TYPE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,24 inch bins,N/A,approx 35 count,182,217,189,,MODERATE,"Miniature and approximately 35 count about steady, others slightly lower.",,Extra services included. Wide range in quality and condition.
IX_FV110,04/14/2025,Watermelons,RED FLESH SEEDLESS TYPE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,24 inch bins,N/A,approx 45 count,196,231,196.00,210.00,MODERATE,"Miniature and approximately 35 count about steady, others slightly lower.",,Extra services included. Wide range in quality and condition.
IX_FV110,04/11/2025,Honeydews,N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,2/3 cartons,N/A,8s,7,9,,,MODERATE,About Steady,,Wide range in quality.
IX_FV110,04/11/2025,Honeydews,N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,2/3 cartons,N/A,5s,8,11,9,10,MODERATE,About Steady,,Wide range in quality.
IX_FV110,04/11/2025,Honeydews,N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,2/3 cartons,N/A,6s,8,10.95,9,10,MODERATE,About Steady,,Wide range in quality.
IX_FV110,04/11/2025,Watermelons,RED FLESH SEEDLESS TYPE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,24 inch bins,N/A,approx 35 count,182,224,189,,MODERATE,"Miniature 9s slightly lower, others about steady.",,Extra services included. Wide range in quality and condition.
IX_FV110,04/11/2025,Watermelons,RED FLESH SEEDLESS TYPE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,24 inch bins,N/A,approx 45 count,203,238,210,217,MODERATE,"Miniature 9s slightly lower, others about steady.",,Extra services included. Wide range in quality and condition.
IX_FV110,04/11/2025,Watermelons,RED FLESH SEEDLESS TYPE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,24 inch bins,N/A,approx 60 count,189,224,203,210,MODERATE,"Miniature 9s slightly lower, others about steady.",,Extra services included. Wide range in quality and condition.
IX_FV110,04/11/2025,Watermelons,RED FLESH SEEDLESS TYPE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,cartons,N/A,4s,22,27,23,25,MODERATE,"Miniature 9s slightly lower, others about steady.",,Extra services included. Wide range in quality and condition.
IX_FV110,04/11/2025,Watermelons,RED FLESH SEEDLESS TYPE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,cartons,N/A,5s,22,27,23,25,MODERATE,"Miniature 9s slightly lower, others about steady.",,Extra services included. Wide range in quality and condition.
IX_FV110,04/11/2025,Watermelons,RED FLESH SEEDLESS MINIATURE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,cartons,N/A,11s,8,11,8,10,MODERATE,"Miniature 9s slightly lower, others about steady.",,Extra services included. Wide range in quality and condition.
IX_FV110,04/11/2025,Watermelons,RED FLESH SEEDLESS MINIATURE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,cartons,N/A,6s,15,17,15,16,MODERATE,"Miniature 9s slightly lower, others about steady.",,Extra services included. Wide range in quality and condition.
IX_FV110,04/11/2025,Watermelons,RED FLESH SEEDLESS MINIATURE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,cartons,N/A,8s,15,17,15,16,MODERATE,"Miniature 9s slightly lower, others about steady.",,Extra services included. Wide range in quality and condition.
IX_FV110,04/11/2025,Watermelons,RED FLESH SEEDLESS MINIATURE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,cartons,N/A,9s,10,13,10,12,MODERATE,"Miniature 9s slightly lower, others about steady.",,Extra services included. Wide range in quality and condition.
IX_FV110,04/10/2025,Watermelons,RED FLESH SEEDLESS TYPE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,cartons,N/A,4s,22,27,23,25,MODERATE,"approximately 35-60 counts slightly lower, others about steady.",,Extra services included. Wide range in quality and condition.
IX_FV110,04/10/2025,Watermelons,RED FLESH SEEDLESS TYPE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,cartons,N/A,5s,22,27,23.00,25.00,MODERATE,"approximately 35-60 counts slightly lower, others about steady.",,Extra services included. Wide range in quality and condition.
IX_FV110,04/10/2025,Watermelons,RED FLESH SEEDLESS MINIATURE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,cartons,N/A,6s,15,17,15,16,MODERATE,"approximately 35-60 counts slightly lower, others about steady.",,Extra services included. Wide range in quality and condition.
IX_FV110,04/10/2025,Watermelons,RED FLESH SEEDLESS MINIATURE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,cartons,N/A,8s,15,17,15,16,MODERATE,"approximately 35-60 counts slightly lower, others about steady.",,Extra services included. Wide range in quality and condition.
IX_FV110,04/10/2025,Watermelons,RED FLESH SEEDLESS MINIATURE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,cartons,N/A,9s,10,14,11,12,MODERATE,"approximately 35-60 counts slightly lower, others about steady.",,Extra services included. Wide range in quality and condition.
IX_FV110,04/10/2025,Watermelons,RED FLESH SEEDLESS TYPE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,24 inch bins,N/A,approx 35 count,182,224,189.00,,MODERATE,"approximately 35-60 counts slightly lower, others about steady.",,Extra services included. Wide range in quality and condition.
IX_FV110,04/10/2025,Watermelons,RED FLESH SEEDLESS TYPE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,24 inch bins,N/A,approx 45 count,203,238,210.00,217.00,MODERATE,"approximately 35-60 counts slightly lower, others about steady.",,Extra services included. Wide range in quality and condition.
IX_FV110,04/10/2025,Watermelons,RED FLESH SEEDLESS TYPE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,24 inch bins,N/A,approx 60 count,189,224,203.00,210.00,MODERATE,"approximately 35-60 counts slightly lower, others about steady.",,Extra services included. Wide range in quality and condition.
IX_FV110,04/10/2025,Watermelons,RED FLESH SEEDLESS MINIATURE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,cartons,N/A,11s,8,11,8,10,MODERATE,"approximately 35-60 counts slightly lower, others about steady.",,Extra services included. Wide range in quality and condition.
IX_FV110,04/10/2025,Honeydews,N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,2/3 cartons,N/A,5s,8,11,9,10,FAIRLY LIGHT,"6s slightly lower, 8s lower, 5s about steady.",,Wide range in quality.
IX_FV110,04/10/2025,Honeydews,N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,2/3 cartons,N/A,6s,8,10.95,9.00,10.00,FAIRLY LIGHT,"6s slightly lower, 8s lower, 5s about steady.",,Wide range in quality.
IX_FV110,04/10/2025,Honeydews,N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,2/3 cartons,N/A,8s,7,9,,,FAIRLY LIGHT,"6s slightly lower, 8s lower, 5s about steady.",,Wide range in quality.
IX_FV110,04/09/2025,Watermelons,RED FLESH SEEDLESS TYPE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,cartons,N/A,5s,22,27,24,,MODERATE,About Steady,,Extra services included. Wide range in quality and condition.
IX_FV110,04/09/2025,Watermelons,RED FLESH SEEDLESS MINIATURE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,cartons,N/A,8s,15,17,15,16,MODERATE,About Steady,,Extra services included. Wide range in quality and condition.
IX_FV110,04/09/2025,Watermelons,RED FLESH SEEDLESS MINIATURE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,cartons,N/A,9s,10,14,11,12,MODERATE,About Steady,,Extra services included. Wide range in quality and condition.
IX_FV110,04/09/2025,Watermelons,RED FLESH SEEDLESS TYPE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,24 inch bins,N/A,approx 35 count,189,231,189,196,MODERATE,About Steady,,Extra services included. Wide range in quality and condition.
IX_FV110,04/09/2025,Watermelons,RED FLESH SEEDLESS TYPE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,24 inch bins,N/A,approx 45 count,217,245,224,,MODERATE,About Steady,,Extra services included. Wide range in quality and condition.
IX_FV110,04/09/2025,Watermelons,RED FLESH SEEDLESS TYPE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,24 inch bins,N/A,approx 60 count,203,238,210,217,MODERATE,About Steady,,Extra services included. Wide range in quality and condition.
IX_FV110,04/09/2025,Watermelons,RED FLESH SEEDLESS TYPE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,cartons,N/A,4s,22,27,24,,MODERATE,About Steady,,Extra services included. Wide range in quality and condition.
IX_FV110,04/09/2025,Watermelons,RED FLESH SEEDLESS MINIATURE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,cartons,N/A,11s,8,11,8,10,MODERATE,About Steady,,Extra services included. Wide range in quality and condition.
IX_FV110,04/09/2025,Watermelons,RED FLESH SEEDLESS MINIATURE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,cartons,N/A,6s,15,17,15,16,MODERATE,About Steady,,Extra services included. Wide range in quality and condition.
IX_FV110,04/09/2025,Honeydews,N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,2/3 cartons,N/A,5s,8,11,9,10,MODERATE,About Steady,,Wide range in quality.
IX_FV110,04/09/2025,Honeydews,N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,2/3 cartons,N/A,6s,8,11,10,,MODERATE,About Steady,,Wide range in quality.
IX_FV110,04/08/2025,Watermelons,RED FLESH SEEDLESS TYPE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,24 inch bins,N/A,approx 45 count,217,245,224,,MODERATE,"Miniature 6-8s slightly lower, 9s lower, approximately 35-45 counts slightly higher, others about steady.",,Extra services included. Wide range in quality and condition.
IX_FV110,04/08/2025,Honeydews,N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,2/3 cartons,N/A,5s,8,11,9,10,MODERATE,About Steady,,Wide range in quality.
IX_FV110,04/08/2025,Watermelons,RED FLESH SEEDLESS MINIATURE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,cartons,N/A,8s,15,17,15.00,16.00,MODERATE,"Miniature 6-8s slightly lower, 9s lower, approximately 35-45 counts slightly higher, others about steady.",,Extra services included. Wide range in quality and condition.
IX_FV110,04/08/2025,Watermelons,RED FLESH SEEDLESS TYPE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,cartons,N/A,5s,22,27,24,,MODERATE,"Miniature 6-8s slightly lower, 9s lower, approximately 35-45 counts slightly higher, others about steady.",,Extra services included. Wide range in quality and condition.
IX_FV110,04/08/2025,Honeydews,N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,2/3 cartons,N/A,6s,8,11,10,,MODERATE,About Steady,,Wide range in quality.
IX_FV110,04/08/2025,Watermelons,RED FLESH SEEDLESS MINIATURE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,cartons,N/A,9s,10,14,11.00,12.00,MODERATE,"Miniature 6-8s slightly lower, 9s lower, approximately 35-45 counts slightly higher, others about steady.",,Extra services included. Wide range in quality and condition.
IX_FV110,04/08/2025,Watermelons,RED FLESH SEEDLESS MINIATURE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,cartons,N/A,11s,8,11,8.00,10.00,MODERATE,"Miniature 6-8s slightly lower, 9s lower, approximately 35-45 counts slightly higher, others about steady.",,Extra services included. Wide range in quality and condition.
IX_FV110,04/08/2025,Watermelons,RED FLESH SEEDLESS TYPE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,24 inch bins,N/A,approx 60 count,210,238,210,217,MODERATE,"Miniature 6-8s slightly lower, 9s lower, approximately 35-45 counts slightly higher, others about steady.",,Extra services included. Wide range in quality and condition.
IX_FV110,04/08/2025,Watermelons,RED FLESH SEEDLESS MINIATURE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,cartons,N/A,6s,15,17,15.00,16.00,MODERATE,"Miniature 6-8s slightly lower, 9s lower, approximately 35-45 counts slightly higher, others about steady.",,Extra services included. Wide range in quality and condition.
IX_FV110,04/08/2025,Watermelons,RED FLESH SEEDLESS TYPE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,cartons,N/A,4s,22,27,24,,MODERATE,"Miniature 6-8s slightly lower, 9s lower, approximately 35-45 counts slightly higher, others about steady.",,Extra services included. Wide range in quality and condition.
IX_FV110,04/08/2025,Honeydews,N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,2/3 cartons,N/A,8s,9,10.95,9,,MODERATE,About Steady,,Wide range in quality.
IX_FV110,04/08/2025,Watermelons,RED FLESH SEEDLESS TYPE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,24 inch bins,N/A,approx 35 count,189,231,189,196,MODERATE,"Miniature 6-8s slightly lower, 9s lower, approximately 35-45 counts slightly higher, others about steady.",,Extra services included. Wide range in quality and condition.
IX_FV110,04/07/2025,Honeydews,N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,2/3 cartons,N/A,8s,9,10.95,9,,MODERATE,Slightly Lower,,Wide range in quality.
IX_FV110,04/07/2025,Honeydews,N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,2/3 cartons,N/A,5s,8,11,9,10,MODERATE,Slightly Lower,,Wide range in quality.
IX_FV110,04/07/2025,Honeydews,N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,2/3 cartons,N/A,6s,8,11,10.00,,MODERATE,Slightly Lower,,Wide range in quality.
IX_FV110,04/07/2025,Watermelons,RED FLESH SEEDLESS TYPE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,24 inch bins,N/A,approx 45 count,217,245,217,224,MODERATE,"Miniature 9s and approximately 60 count slightly lower, others about steady.",,Extra services included. Wide range in quality and condition.
IX_FV110,04/07/2025,Watermelons,RED FLESH SEEDLESS TYPE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,24 inch bins,N/A,approx 60 count,210,238,210,217.00,MODERATE,"Miniature 9s and approximately 60 count slightly lower, others about steady.",,Extra services included. Wide range in quality and condition.
IX_FV110,04/07/2025,Watermelons,RED FLESH SEEDLESS TYPE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,cartons,N/A,4s,22,26,24,,MODERATE,"Miniature 9s and approximately 60 count slightly lower, others about steady.",,Extra services included. Wide range in quality and condition.
IX_FV110,04/07/2025,Watermelons,RED FLESH SEEDLESS TYPE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,cartons,N/A,5s,22,26,24,,MODERATE,"Miniature 9s and approximately 60 count slightly lower, others about steady.",,Extra services included. Wide range in quality and condition.
IX_FV110,04/07/2025,Watermelons,RED FLESH SEEDLESS MINIATURE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,cartons,N/A,6s,15.95,17.95,,,MODERATE,"Miniature 9s and approximately 60 count slightly lower, others about steady.",,Extra services included. Wide range in quality and condition.
IX_FV110,04/07/2025,Watermelons,RED FLESH SEEDLESS MINIATURE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,cartons,N/A,8s,15.95,17.95,,,MODERATE,"Miniature 9s and approximately 60 count slightly lower, others about steady.",,Extra services included. Wide range in quality and condition.
IX_FV110,04/07/2025,Watermelons,RED FLESH SEEDLESS MINIATURE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,cartons,N/A,9s,14,16,14.00,14.95,MODERATE,"Miniature 9s and approximately 60 count slightly lower, others about steady.",,Extra services included. Wide range in quality and condition.
IX_FV110,04/07/2025,Watermelons,RED FLESH SEEDLESS TYPE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,24 inch bins,N/A,approx 35 count,180,210,182,189,MODERATE,"Miniature 9s and approximately 60 count slightly lower, others about steady.",,Extra services included. Wide range in quality and condition.
IX_FV110,04/04/2025,Honeydews,N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,2/3 cartons,N/A,8s,9,10.95,9,10,MODERATE,About Steady,,Wide range in quality.
IX_FV110,04/04/2025,Honeydews,N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,2/3 cartons,N/A,5s,9,12,10,11,MODERATE,About Steady,,Wide range in quality.
IX_FV110,04/04/2025,Honeydews,N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,2/3 cartons,N/A,6s,10,11,,,MODERATE,About Steady,,Wide range in quality.
IX_FV110,04/04/2025,Watermelons,RED FLESH SEEDLESS TYPE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,24 inch bins,N/A,approx 45 count,210,245,217,224.00,"35 count fairly light, others moderate.","Miniature about steady, others slightly lower.",,Extra services included. Wide range in quality and condition.
IX_FV110,04/04/2025,Watermelons,RED FLESH SEEDLESS TYPE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,24 inch bins,N/A,approx 60 count,210,245,217,224,"35 count fairly light, others moderate.","Miniature about steady, others slightly lower.",,Extra services included. Wide range in quality and condition.
IX_FV110,04/04/2025,Watermelons,RED FLESH SEEDLESS TYPE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,cartons,N/A,4s,22,26.95,24.00,,"35 count fairly light, others moderate.","Miniature about steady, others slightly lower.",,Extra services included. Wide range in quality and condition.
IX_FV110,04/04/2025,Watermelons,RED FLESH SEEDLESS TYPE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,cartons,N/A,5s,22,26.95,24,,"35 count fairly light, others moderate.","Miniature about steady, others slightly lower.",,Extra services included. Wide range in quality and condition.
